"","countyFIPS","Week","total_deaaths","total_vaccinesDistributed","total_vaccinationsInitiated","total_vaccinationsCompleted","total_newDeaths","total_vaccinesAdministered","total_vaccinationsAdditionalDose"
"3611","071",7,69,NA,NA,NA,1,NA,NA
"3612","071",8,76,NA,NA,NA,1,NA,NA
"3613","071",9,87,NA,NA,NA,3,NA,NA
"3614","071",10,99,NA,NA,NA,1,NA,NA
"3615","071",11,105,NA,NA,NA,0,NA,NA
"3616","071",12,113,NA,NA,NA,2,NA,NA
"3617","071",13,119,NA,NA,NA,0,NA,NA
"3618","071",14,125,NA,NA,NA,1,NA,NA
"3619","071",15,126,NA,NA,NA,0,NA,NA
"3620","071",16,135,NA,NA,NA,2,NA,NA
"3621","071",17,140,NA,NA,NA,0,NA,NA
"3622","071",18,143,NA,NA,NA,1,NA,NA
"3623","071",19,149,NA,NA,NA,1,NA,NA
"3624","071",20,156,NA,NA,NA,1,NA,NA
"3625","071",21,168,NA,NA,NA,1,NA,NA
"3626","071",22,171,NA,NA,NA,1,NA,NA
"3627","071",23,181,NA,NA,NA,1,NA,NA
"3628","071",24,186,NA,NA,NA,2,NA,NA
"3629","071",25,213,NA,NA,NA,4,NA,NA
"3630","071",26,229,NA,NA,NA,1,NA,NA
"3631","071",27,231,NA,NA,NA,0,NA,NA
"3632","071",28,238,NA,NA,NA,2,NA,NA
"3633","071",29,255,NA,NA,NA,2,NA,NA
"3634","071",30,262,NA,NA,NA,2,NA,NA
"3635","071",31,273,NA,NA,NA,0,NA,NA
"3636","071",32,278,NA,NA,NA,1,NA,NA
"3637","071",33,305,NA,NA,NA,NA,NA,NA
"3638","071",34,319,NA,NA,NA,1,NA,NA
"3639","071",35,327,NA,NA,NA,1,NA,NA
"3640","071",36,329,NA,NA,NA,0,NA,NA
"3641","071",37,337,NA,NA,NA,4,NA,NA
"3642","071",38,359,NA,NA,NA,1,NA,NA
"3643","071",39,360,NA,NA,NA,1,NA,NA
"3644","071",40,364,NA,NA,NA,0,NA,NA
"3645","071",41,370,NA,NA,NA,1,NA,NA
"3646","071",42,376,NA,NA,NA,2,NA,NA
"3647","071",43,391,NA,NA,NA,1,NA,NA
"3648","071",44,436,NA,3819,740,9,NA,NA
"3649","071",45,504,NA,5526,1090,10,NA,NA
"3650","071",46,541,NA,6381,1634,4,NA,NA
"3651","071",47,573,NA,6957,2562,6,NA,NA
"3652","071",48,640,NA,7396,4282,11,NA,NA
"3653","071",49,698,NA,7719,5363,5,NA,NA
"3654","071",50,725,NA,8059,6058,5,NA,NA
"3655","071",51,749,NA,9132,6707,1,NA,NA
"3656","071",52,755,NA,10943,7064,1,NA,NA
"3657","071",53,779,NA,15049,7509,5,NA,NA
"3658","071",54,794,NA,18680,8364,1,NA,NA
"3659","071",55,798,NA,20661,9378,0,NA,NA
"3660","071",56,798,NA,23597,12901,0,NA,NA
"3661","071",57,798,NA,24693,15371,0,NA,NA
"3662","071",58,817,NA,25923,18757,4,NA,NA
"3663","071",59,832,NA,26589,20815,1,NA,NA
"3664","071",60,844,NA,27188,21967,2,NA,NA
"3665","071",61,854,NA,28322,23532,2,NA,NA
"3666","071",62,863,NA,29427,25059,1,NA,NA
"3667","071",63,870,NA,30951,27102,1,NA,NA
"3668","071",64,882,NA,32042,28219,2,NA,NA
"3669","071",65,893,NA,33086,29984,1,NA,NA
"3670","071",66,896,NA,34757,32200,0,NA,NA
"3671","071",67,901,NA,36356,33647,1,NA,NA
"3672","071",68,913,NA,37793,34572,2,NA,NA
"3673","071",69,917,NA,38856,35247,0,NA,NA
"3674","071",70,917,NA,40396,36512,0,NA,NA
"3675","071",71,917,NA,43080,37768,0,NA,NA
"3676","071",72,936,NA,46670,39008,3,NA,NA
"3677","071",73,941,NA,51170,40102,1,NA,NA
"3678","071",74,945,NA,56380,42589,0,NA,NA
"3679","071",75,945,NA,60113,45662,0,NA,NA
"3680","071",76,945,NA,63623,49240,0,NA,NA
"3681","071",77,986,NA,66414,51751,10,NA,NA
"3682","071",78,1094,NA,68657,55065,15,NA,NA
"3683","071",79,1126,NA,70602,58589,1,NA,NA
"3684","071",80,1164,NA,71697,60779,6,NA,NA
"3685","071",81,1184,NA,72504,62194,4,NA,NA
"3686","071",82,1212,NA,73378,63665,4,NA,NA
"3687","071",83,1241,NA,74051,64645,4,NA,NA
"3688","071",84,1280,NA,74902,65959,6,NA,NA
"3689","071",85,1318,NA,75572,66795,4,NA,NA
"3690","071",86,1336,NA,76021,67304,3,NA,NA
"3691","071",87,1377,NA,76630,68007,7,NA,NA
"3692","071",88,1405,NA,77254,68559,2,NA,NA
"3693","071",89,1423,NA,78109,69295,3,NA,NA
"3694","071",90,1423,NA,79119,70715,0,NA,NA
"3695","071",91,1421,NA,79750,71537,0,NA,NA
"3696","071",92,1421,NA,80072,72147,0,NA,23102
"3697","071",93,1427,NA,80921,73084,1,NA,25400
"3698","071",94,1428,NA,81718,73850,0,NA,27144
"3699","071",95,1439,NA,82482,74420,2,NA,28780
"3700","071",96,1454,NA,122274,105316,3,NA,30959
"3701","071",97,1474,NA,146197,124059,2,NA,32674
"3702","071",98,1483,NA,146628,124726,2,NA,33530
"3703","071",99,1504,NA,146906,125255,4,NA,34117
"3704","071",100,1540,NA,147232,125833,6,NA,34712
"3705","071",101,1572,NA,147459,126261,4,NA,35128
"3706","071",102,1599,NA,147741,126619,3,NA,35529
"3707","071",103,1622,NA,147955,126876,4,NA,35876
"3708","071",104,1647,NA,148060,127113,3,NA,36097
"3709","071",105,1652,NA,148174,127266,0,NA,36370
"3710","071",106,1678,NA,148281,127437,4,NA,36654
"3711","073",1,0,NA,NA,NA,0,NA,NA
"3712","073",2,0,NA,NA,NA,0,NA,NA
"3713","073",3,0,NA,NA,NA,0,NA,NA
"3714","073",4,3,NA,NA,NA,1,NA,NA
"3715","073",5,14,NA,NA,NA,1,NA,NA
"3716","073",6,25,NA,NA,NA,2,NA,NA
"3717","073",7,34,NA,NA,NA,1,NA,NA
"3718","073",8,41,NA,NA,NA,1,NA,NA
"3719","073",9,42,NA,NA,NA,0,NA,NA
"3720","073",10,48,NA,NA,NA,1,NA,NA
"3721","073",11,56,NA,NA,NA,1,NA,NA
"3722","073",12,56,NA,NA,NA,0,NA,NA
"3723","073",13,56,NA,NA,NA,0,NA,NA
"3724","073",14,61,NA,NA,NA,1,NA,NA
"3725","073",15,63,NA,NA,NA,0,NA,NA
"3726","073",16,79,NA,NA,NA,3,NA,NA
"3727","073",17,91,NA,NA,NA,2,NA,NA
"3728","073",18,117,NA,NA,NA,4,NA,NA
"3729","073",19,131,NA,NA,NA,1,NA,NA
"3730","073",20,150,NA,NA,NA,4,NA,NA
"3731","073",21,201,NA,NA,NA,11,NA,NA
"3732","073",22,251,NA,NA,NA,6,NA,NA
"3733","073",23,297,NA,NA,NA,4,NA,NA
"3734","073",24,319,NA,NA,NA,3,NA,NA
"3735","073",25,364,NA,NA,NA,9,NA,NA
"3736","073",26,394,NA,NA,NA,1,NA,NA
"3737","073",27,412,NA,NA,NA,4,NA,NA
"3738","073",28,428,NA,NA,NA,1,NA,NA
"3739","073",29,432,NA,NA,NA,1,NA,NA
"3740","073",30,439,NA,NA,NA,2,NA,NA
"3741","073",31,448,NA,NA,NA,0,NA,NA
"3742","073",32,453,NA,NA,NA,2,NA,NA
"3743","073",33,485,NA,NA,NA,NA,NA,NA
"3744","073",34,506,NA,NA,NA,2,NA,NA
"3745","073",35,521,NA,NA,NA,2,NA,NA
"3746","073",36,529,NA,NA,NA,2,NA,NA
"3747","073",37,553,NA,NA,NA,5,NA,NA
"3748","073",38,609,NA,NA,NA,8,NA,NA
"3749","073",39,650,NA,NA,NA,4,NA,NA
"3750","073",40,668,NA,NA,NA,2,NA,NA
"3751","073",41,692,NA,NA,NA,4,NA,NA
"3752","073",42,748,NA,NA,NA,12,NA,NA
"3753","073",43,815,NA,15694,2679,7,NA,NA
"3754","073",44,896,NA,26699,5558,15,NA,NA
"3755","073",45,1000,NA,39085,9662,14,NA,NA
"3756","073",46,1085,NA,51831,14932,13,NA,NA
"3757","073",47,1173,NA,58256,21055,15,NA,NA
"3758","073",48,1267,NA,71024,31047,9,NA,NA
"3759","073",49,1297,NA,77661,45167,2,NA,NA
"3760","073",50,1331,NA,83286,52022,7,NA,NA
"3761","073",51,1356,NA,94313,62272,1,NA,NA
"3762","073",52,1362,NA,119273,71093,1,NA,NA
"3763","073",53,1365,NA,140550,78205,0,NA,NA
"3764","073",54,1372,NA,160849,84446,2,NA,NA
"3765","073",55,1384,NA,171651,102721,1,NA,NA
"3766","073",56,1381,NA,181355,119534,0,NA,NA
"3767","073",57,1390,NA,186962,137551,3,NA,NA
"3768","073",58,1411,NA,192382,148022,2,NA,NA
"3769","073",59,1416,NA,196620,154932,1,NA,NA
"3770","073",60,1424,NA,199184,160845,1,NA,NA
"3771","073",61,1432,NA,202281,166696,3,NA,NA
"3772","073",62,1456,NA,207233,172885,3,NA,NA
"3773","073",63,1467,NA,216504,187296,1,NA,NA
"3774","073",64,1474,NA,222048,194769,1,NA,NA
"3775","073",65,1481,NA,224481,198555,2,NA,NA
"3776","073",66,1491,NA,229167,205351,0,NA,NA
"3777","073",67,1491,NA,235498,214425,0,NA,NA
"3778","073",68,1481,NA,239149,218289,NA,NA,NA
"3779","073",69,1477,NA,241747,220819,0,NA,NA
"3780","073",70,1477,NA,245696,224289,0,NA,NA
"3781","073",71,1483,NA,250604,227326,1,NA,NA
"3782","073",72,1488,NA,257204,230486,1,NA,NA
"3783","073",73,1499,NA,264866,233591,2,NA,NA
"3784","073",74,1521,NA,274733,238427,3,NA,NA
"3785","073",75,1538,NA,281370,242955,3,NA,NA
"3786","073",76,1559,NA,288007,248827,4,NA,NA
"3787","073",77,1611,NA,293754,254168,9,NA,NA
"3788","073",78,1676,NA,299586,260836,10,NA,NA
"3789","073",79,1739,NA,304950,267696,9,NA,NA
"3790","073",80,1815,NA,308444,273146,10,NA,NA
"3791","073",81,1887,NA,311406,277788,11,NA,NA
"3792","073",82,1929,NA,314324,281937,5,NA,NA
"3793","073",83,2004,NA,316864,284927,10,NA,NA
"3794","073",84,2056,NA,320570,289203,7,NA,NA
"3795","073",85,2089,NA,323150,292662,5,NA,NA
"3796","073",86,2129,NA,325400,295027,6,NA,NA
"3797","073",87,2164,NA,329158,297173,5,NA,NA
"3798","073",88,2182,NA,332333,298958,1,NA,NA
"3799","073",89,2206,NA,336799,301200,5,NA,NA
"3800","073",90,2229,NA,341554,304618,2,NA,NA
"3801","073",91,2233,NA,345165,308154,0,NA,NA
"3802","073",92,2250,NA,347732,310738,3,NA,112055
"3803","073",93,2257,NA,351280,313262,1,NA,123695
"3804","073",94,2266,NA,354223,315254,1,NA,131957
"3805","073",95,2287,NA,357066,317506,3,NA,139882
"3806","073",96,2311,NA,545544,459941,6,NA,154664
"3807","073",97,2357,NA,648674,538466,5,NA,164423
"3808","073",98,2378,NA,651338,540492,2,NA,167459
"3809","073",99,2417,NA,654038,542633,8,NA,169637
"3810","073",100,2449,NA,656412,545484,3,NA,171338
"3811","073",101,2487,NA,658290,547807,7,NA,173009
"3812","073",102,2539,NA,659351,549055,7,NA,174470
"3813","073",103,2577,NA,660429,550278,5,NA,175758
"3814","073",104,2601,NA,661212,551400,2,NA,176731
"3815","073",105,2607,NA,661808,552117,1,NA,177580
"3816","073",106,2633,NA,662381,552778,5,NA,178531
"3817","075",1,NA,NA,NA,NA,NA,NA,NA
"3818","075",2,0,NA,NA,NA,NA,NA,NA
"3819","075",3,0,NA,NA,NA,0,NA,NA
"3820","075",4,4,NA,NA,NA,1,NA,NA
"3821","075",5,7,NA,NA,NA,0,NA,NA
"3822","075",6,7,NA,NA,NA,0,NA,NA
"3823","075",7,7,NA,NA,NA,0,NA,NA
"3824","075",8,16,NA,NA,NA,2,NA,NA
"3825","075",9,14,NA,NA,NA,0,NA,NA
"3826","075",10,14,NA,NA,NA,0,NA,NA
"3827","075",11,14,NA,NA,NA,0,NA,NA
"3828","075",12,7,NA,NA,NA,0,NA,NA
"3829","075",13,7,NA,NA,NA,0,NA,NA
"3830","075",14,7,NA,NA,NA,0,NA,NA
"3831","075",15,10,NA,NA,NA,1,NA,NA
"3832","075",16,23,NA,NA,NA,2,NA,NA
"3833","075",17,28,NA,NA,NA,0,NA,NA
"3834","075",18,34,NA,NA,NA,1,NA,NA
"3835","075",19,40,NA,NA,NA,1,NA,NA
"3836","075",20,42,NA,NA,NA,0,NA,NA
"3837","075",21,47,NA,NA,NA,3,NA,NA
"3838","075",22,67,NA,NA,NA,1,NA,NA
"3839","075",23,72,NA,NA,NA,1,NA,NA
"3840","075",24,77,NA,NA,NA,0,NA,NA
"3841","075",25,82,NA,NA,NA,1,NA,NA
"3842","075",26,84,NA,NA,NA,0,NA,NA
"3843","075",27,89,NA,NA,NA,1,NA,NA
"3844","075",28,94,NA,NA,NA,1,NA,NA
"3845","075",29,98,NA,NA,NA,0,NA,NA
"3846","075",30,105,NA,NA,NA,1,NA,NA
"3847","075",31,112,NA,NA,NA,1,NA,NA
"3848","075",32,112,NA,NA,NA,0,NA,NA
"3849","075",33,117,NA,NA,NA,NA,NA,NA
"3850","075",34,119,NA,NA,NA,0,NA,NA
"3851","075",35,119,NA,NA,NA,0,NA,NA
"3852","075",36,122,NA,NA,NA,1,NA,NA
"3853","075",37,138,NA,NA,NA,2,NA,NA
"3854","075",38,140,NA,NA,NA,0,NA,NA
"3855","075",39,151,NA,NA,NA,2,NA,NA
"3856","075",40,162,NA,NA,NA,3,NA,NA
"3857","075",41,175,NA,NA,NA,0,NA,NA
"3858","075",42,186,NA,NA,NA,3,NA,NA
"3859","075",43,211,NA,NA,NA,3,NA,NA
"3860","075",44,227,NA,NA,NA,2,NA,NA
"3861","075",45,236,NA,8697,853,2,NA,NA
"3862","075",46,251,NA,11216,1601,1,NA,NA
"3863","075",47,257,NA,12664,3092,1,NA,NA
"3864","075",48,259,NA,14112,6195,0,NA,NA
"3865","075",49,271,NA,15354,8569,3,NA,NA
"3866","075",50,274,NA,16457,10579,0,NA,NA
"3867","075",51,275,NA,18084,12411,1,NA,NA
"3868","075",52,280,NA,20208,13837,0,NA,NA
"3869","075",53,280,NA,22951,15316,0,NA,NA
"3870","075",54,280,NA,25229,16612,0,NA,NA
"3871","075",55,280,NA,26935,18030,0,NA,NA
"3872","075",56,284,NA,28561,20104,1,NA,NA
"3873","075",57,293,NA,29575,22447,1,NA,NA
"3874","075",58,296,NA,30305,24154,1,NA,NA
"3875","075",59,301,NA,30769,25308,0,NA,NA
"3876","075",60,298,NA,31278,26320,0,NA,NA
"3877","075",61,294,NA,31904,27171,0,NA,NA
"3878","075",62,297,NA,32448,27773,1,NA,NA
"3879","075",63,303,NA,33437,28922,1,NA,NA
"3880","075",64,308,NA,33905,29556,0,NA,NA
"3881","075",65,308,NA,34179,29969,0,NA,NA
"3882","075",66,308,NA,34641,30598,0,NA,NA
"3883","075",67,308,NA,35356,31311,0,NA,NA
"3884","075",68,308,NA,35786,31697,0,NA,NA
"3885","075",69,301,NA,36113,31978,0,NA,NA
"3886","075",70,301,NA,36544,32291,0,NA,NA
"3887","075",71,301,NA,37366,32634,0,NA,NA
"3888","075",72,301,NA,38507,33008,0,NA,NA
"3889","075",73,306,NA,40061,33399,1,NA,NA
"3890","075",74,315,NA,42228,34052,1,NA,NA
"3891","075",75,323,NA,43467,34888,2,NA,NA
"3892","075",76,334,NA,44901,35990,1,NA,NA
"3893","075",77,346,NA,45930,36948,2,NA,NA
"3894","075",78,360,NA,46788,38303,2,NA,NA
"3895","075",79,375,NA,47496,39792,2,NA,NA
"3896","075",80,381,NA,47917,40766,1,NA,NA
"3897","075",81,401,NA,48312,41376,3,NA,NA
"3898","075",82,406,NA,48578,41905,0,NA,NA
"3899","075",83,414,NA,48789,42261,2,NA,NA
"3900","075",84,431,NA,49064,42707,2,NA,NA
"3901","075",85,434,NA,49234,42995,0,NA,NA
"3902","075",86,440,NA,49373,43184,1,NA,NA
"3903","075",87,441,NA,49571,43434,0,NA,NA
"3904","075",88,447,NA,49744,43646,1,NA,NA
"3905","075",89,455,NA,50007,43563,1,NA,NA
"3906","075",90,455,NA,50324,43035,0,NA,NA
"3907","075",91,455,NA,50598,43380,0,NA,NA
"3908","075",92,455,NA,50802,43630,0,NA,9794
"3909","075",93,455,NA,51085,43923,0,NA,10819
"3910","075",94,455,NA,51409,44225,0,NA,11544
"3911","075",95,455,NA,51765,44500,0,NA,12469
"3912","075",96,455,NA,55000,46772,0,NA,13058
"3913","075",97,459,NA,56592,47849,1,NA,13353
"3914","075",98,462,NA,56780,48084,0,NA,13723
"3915","075",99,469,NA,57017,48352,1,NA,14032
"3916","075",100,476,NA,57229,48605,1,NA,14281
"3917","075",101,483,NA,57447,48822,1,NA,14461
"3918","075",102,489,NA,57533,48954,1,NA,14567
"3919","075",103,490,NA,57600,49088,0,NA,14650
"3920","075",104,494,NA,57695,49258,1,NA,14732
"3921","075",105,503,NA,57774,49385,1,NA,14812
"3922","075",106,504,NA,57847,49451,0,NA,14923
"3923","077",1,12,NA,NA,NA,2,NA,NA
"3924","077",2,14,NA,NA,NA,0,NA,NA
"3925","077",3,14,NA,NA,NA,0,NA,NA
"3926","077",4,19,NA,NA,NA,1,NA,NA
"3927","077",5,28,NA,NA,NA,1,NA,NA
"3928","077",6,28,NA,NA,NA,0,NA,NA
"3929","077",7,28,NA,NA,NA,0,NA,NA
"3930","077",8,28,NA,NA,NA,0,NA,NA
"3931","077",9,42,NA,NA,NA,4,NA,NA
"3932","077",10,57,NA,NA,NA,1,NA,NA
"3933","077",11,63,NA,NA,NA,0,NA,NA
"3934","077",12,73,NA,NA,NA,2,NA,NA
"3935","077",13,93,NA,NA,NA,3,NA,NA
"3936","077",14,104,NA,NA,NA,1,NA,NA
"3937","077",15,110,NA,NA,NA,1,NA,NA
"3938","077",16,112,NA,NA,NA,0,NA,NA
"3939","077",17,112,NA,NA,NA,0,NA,NA
"3940","077",18,118,NA,NA,NA,1,NA,NA
"3941","077",19,131,NA,NA,NA,4,NA,NA
"3942","077",20,153,NA,NA,NA,1,NA,NA
"3943","077",21,170,NA,NA,NA,4,NA,NA
"3944","077",22,182,NA,NA,NA,0,NA,NA
"3945","077",23,182,NA,NA,NA,0,NA,NA
"3946","077",24,201,NA,NA,NA,6,NA,NA
"3947","077",25,241,NA,NA,NA,6,NA,NA
"3948","077",26,282,NA,NA,NA,3,NA,NA
"3949","077",27,305,NA,NA,NA,5,NA,NA
"3950","077",28,335,NA,NA,NA,4,NA,NA
"3951","077",29,376,NA,NA,NA,8,NA,NA
"3952","077",30,412,NA,NA,NA,2,NA,NA
"3953","077",31,435,NA,NA,NA,3,NA,NA
"3954","077",32,441,NA,NA,NA,0,NA,NA
"3955","077",33,461,NA,NA,NA,NA,NA,NA
"3956","077",34,472,NA,NA,NA,1,NA,NA
"3957","077",35,487,NA,NA,NA,3,NA,NA
"3958","077",36,501,NA,NA,NA,1,NA,NA
"3959","077",37,516,NA,NA,NA,4,NA,NA
"3960","077",38,535,NA,NA,NA,1,NA,NA
"3961","077",39,540,NA,NA,NA,1,NA,NA
"3962","077",40,558,NA,NA,NA,5,NA,NA
"3963","077",41,585,NA,NA,NA,2,NA,NA
"3964","077",42,607,NA,NA,NA,4,NA,NA
"3965","077",43,655,NA,NA,NA,10,NA,NA
"3966","077",44,733,NA,20545,866,11,NA,NA
"3967","077",45,797,NA,29856,2033,7,NA,NA
"3968","077",46,864,NA,37323,4751,13,NA,NA
"3969","077",47,955,NA,40753,12427,13,NA,NA
"3970","077",48,1056,NA,46072,24233,13,NA,NA
"3971","077",49,1113,NA,52051,30956,7,NA,NA
"3972","077",50,1172,NA,58952,34830,8,NA,NA
"3973","077",51,1212,NA,69645,39623,5,NA,NA
"3974","077",52,1252,NA,84141,46835,6,NA,NA
"3975","077",53,1318,NA,106067,55610,11,NA,NA
"3976","077",54,1348,NA,123938,64767,1,NA,NA
"3977","077",55,1393,NA,139588,75835,11,NA,NA
"3978","077",56,1461,NA,157840,95699,7,NA,NA
"3979","077",57,1504,NA,166493,112507,5,NA,NA
"3980","077",58,1517,NA,172249,124724,1,NA,NA
"3981","077",59,1524,NA,176513,134391,1,NA,NA
"3982","077",60,1530,NA,181386,143718,1,NA,NA
"3983","077",61,1536,NA,185465,149993,1,NA,NA
"3984","077",62,1548,NA,189564,156523,2,NA,NA
"3985","077",63,1565,NA,197412,170546,3,NA,NA
"3986","077",64,1581,NA,201881,178195,1,NA,NA
"3987","077",65,1596,NA,204485,182281,3,NA,NA
"3988","077",66,1612,NA,208982,188232,2,NA,NA
"3989","077",67,1621,NA,215632,196222,1,NA,NA
"3990","077",68,1624,NA,220267,200286,0,NA,NA
"3991","077",69,1630,NA,222686,202257,1,NA,NA
"3992","077",70,1638,NA,227369,205821,1,NA,NA
"3993","077",71,1647,NA,232650,208854,2,NA,NA
"3994","077",72,1677,NA,239363,212240,5,NA,NA
"3995","077",73,1690,NA,247202,216881,1,NA,NA
"3996","077",74,1700,NA,258245,222976,1,NA,NA
"3997","077",75,1722,NA,266151,229282,4,NA,NA
"3998","077",76,1766,NA,274667,236333,9,NA,NA
"3999","077",77,1830,NA,282093,241667,8,NA,NA
"4000","077",78,1941,NA,291282,248921,18,NA,NA
"4001","077",79,2034,NA,301126,258082,14,NA,NA
"4002","077",80,2121,NA,306895,265454,12,NA,NA
"4003","077",81,2226,NA,311149,272848,14,NA,NA
"4004","077",82,2328,NA,314908,280570,18,NA,NA
"4005","077",83,2457,NA,317364,285365,13,NA,NA
"4006","077",84,2526,NA,320633,291310,12,NA,NA
"4007","077",85,2584,NA,322718,294909,6,NA,NA
"4008","077",86,2621,NA,324818,297203,5,NA,NA
"4009","077",87,2663,NA,328042,299345,7,NA,NA
"4010","077",88,2681,NA,330409,301090,0,NA,NA
"4011","077",89,2716,NA,333677,303045,6,NA,NA
"4012","077",90,2734,NA,337031,305940,3,NA,NA
"4013","077",91,2759,NA,339583,309363,4,NA,NA
"4014","077",92,2780,NA,341568,311611,2,NA,107022
"4015","077",93,2799,NA,344395,314622,3,NA,118757
"4016","077",94,2824,NA,346854,316635,3,NA,126783
"4017","077",95,2864,NA,349358,318971,8,NA,134588
"4018","077",96,2896,NA,456700,400864,3,NA,147986
"4019","077",97,2942,NA,520456,450025,7,NA,157115
"4020","077",98,2986,NA,521666,451768,7,NA,160242
"4021","077",99,3052,NA,522635,453279,11,NA,162386
"4022","077",100,3148,NA,523609,454743,14,NA,164163
"4023","077",101,3219,NA,524605,456009,7,NA,165805
"4024","077",102,3253,NA,525465,457030,4,NA,167433
"4025","077",103,3265,NA,526376,458133,2,NA,169196
"4026","077",104,3281,NA,526896,458930,3,NA,170362
"4027","077",105,3290,NA,527315,459601,0,NA,171456
"4028","077",106,3298,NA,528070,460434,2,NA,173008
"4029","079",1,NA,NA,NA,NA,NA,NA,NA
"4030","079",2,NA,NA,NA,NA,NA,NA,NA
"4031","079",3,0,NA,NA,NA,0,NA,NA
"4032","079",4,0,NA,NA,NA,0,NA,NA
"4033","079",5,0,NA,NA,NA,0,NA,NA
"4034","079",6,0,NA,NA,NA,0,NA,NA
"4035","079",7,0,NA,NA,NA,0,NA,NA
"4036","079",8,0,NA,NA,NA,0,NA,NA
"4037","079",9,0,NA,NA,NA,0,NA,NA
"4038","079",10,0,NA,NA,NA,0,NA,NA
"4039","079",11,0,NA,NA,NA,0,NA,NA
"4040","079",12,0,NA,NA,NA,0,NA,NA
"4041","079",13,0,NA,NA,NA,0,NA,NA
"4042","079",14,0,NA,NA,NA,0,NA,NA
"4043","079",15,0,NA,NA,NA,0,NA,NA
"4044","079",16,0,NA,NA,NA,0,NA,NA
"4045","079",17,0,NA,NA,NA,0,NA,NA
"4046","079",18,0,NA,NA,NA,0,NA,NA
"4047","079",19,0,NA,NA,NA,0,NA,NA
"4048","079",20,0,NA,NA,NA,0,NA,NA
"4049","079",21,0,NA,NA,NA,0,NA,NA
"4050","079",22,0,NA,NA,NA,0,NA,NA
"4051","079",23,13,NA,NA,NA,3,NA,NA
"4052","079",24,22,NA,NA,NA,1,NA,NA
"4053","079",25,29,NA,NA,NA,1,NA,NA
"4054","079",26,29,NA,NA,NA,0,NA,NA
"4055","079",27,33,NA,NA,NA,1,NA,NA
"4056","079",28,35,NA,NA,NA,0,NA,NA
"4057","079",29,38,NA,NA,NA,1,NA,NA
"4058","079",30,42,NA,NA,NA,0,NA,NA
"4059","079",31,42,NA,NA,NA,0,NA,NA
"4060","079",32,42,NA,NA,NA,0,NA,NA
"4061","079",33,42,NA,NA,NA,NA,NA,NA
"4062","079",34,42,NA,NA,NA,0,NA,NA
"4063","079",35,42,NA,NA,NA,0,NA,NA
"4064","079",36,47,NA,NA,NA,1,NA,NA
"4065","079",37,49,NA,NA,NA,0,NA,NA
"4066","079",38,53,NA,NA,NA,1,NA,NA
"4067","079",39,56,NA,NA,NA,0,NA,NA
"4068","079",40,56,NA,NA,NA,0,NA,NA
"4069","079",41,56,NA,NA,NA,0,NA,NA
"4070","079",42,56,NA,NA,NA,0,NA,NA
"4071","079",43,68,NA,NA,NA,2,NA,NA
"4072","079",44,70,NA,NA,NA,0,NA,NA
"4073","079",45,79,NA,NA,NA,2,NA,NA
"4074","079",46,87,NA,3276,495,1,NA,NA
"4075","079",47,91,NA,3578,846,0,NA,NA
"4076","079",48,102,NA,3899,1552,3,NA,NA
"4077","079",49,112,NA,4078,2400,0,NA,NA
"4078","079",50,114,NA,4364,2846,1,NA,NA
"4079","079",51,119,NA,4927,3143,0,NA,NA
"4080","079",52,119,NA,5797,3490,0,NA,NA
"4081","079",53,119,NA,6738,3807,0,NA,NA
"4082","079",54,126,NA,7290,4150,2,NA,NA
"4083","079",55,133,NA,7750,4582,0,NA,NA
"4084","079",56,133,NA,8250,5474,0,NA,NA
"4085","079",57,133,NA,8620,6134,0,NA,NA
"4086","079",58,133,NA,8815,6555,0,NA,NA
"4087","079",59,133,NA,8991,6984,0,NA,NA
"4088","079",60,133,NA,9147,7372,0,NA,NA
"4089","079",61,133,NA,9333,7790,0,NA,NA
"4090","079",62,138,NA,9628,8708,1,NA,NA
"4091","079",63,143,NA,9988,9134,1,NA,NA
"4092","079",64,147,NA,10103,9324,0,NA,NA
"4093","079",65,147,NA,10240,9511,0,NA,NA
"4094","079",66,147,NA,10496,9843,0,NA,NA
"4095","079",67,147,NA,10774,10128,0,NA,NA
"4096","079",68,147,NA,10945,10340,0,NA,NA
"4097","079",69,147,NA,11106,10445,0,NA,NA
"4098","079",70,147,NA,11342,10640,0,NA,NA
"4099","079",71,147,NA,11724,10797,0,NA,NA
"4100","079",72,147,NA,12262,10946,0,NA,NA
"4101","079",73,147,NA,12887,11115,0,NA,NA
"4102","079",74,147,NA,13810,11440,0,NA,NA
"4103","079",75,152,NA,14523,11739,1,NA,NA
"4104","079",76,169,NA,15295,12195,3,NA,NA
"4105","079",77,186,NA,15834,12658,2,NA,NA
"4106","079",78,201,NA,16413,13250,2,NA,NA
"4107","079",79,234,NA,16995,13933,5,NA,NA
"4108","079",80,256,NA,17297,14407,3,NA,NA
"4109","079",81,266,NA,17477,14792,1,NA,NA
"4110","079",82,281,NA,17693,15266,3,NA,NA
"4111","079",83,290,NA,17884,15652,1,NA,NA
"4112","079",84,301,NA,18104,15991,1,NA,NA
"4113","079",85,301,NA,18269,16211,0,NA,NA
"4114","079",86,301,NA,18382,16344,0,NA,NA
"4115","079",87,310,NA,18542,16524,2,NA,NA
"4116","079",88,315,NA,18674,16690,0,NA,NA
"4117","079",89,315,NA,18846,16809,0,NA,NA
"4118","079",90,321,NA,19030,16954,1,NA,NA
"4119","079",91,322,NA,19145,17140,0,NA,NA
